,file_name,label,full_waveform_min,full_waveform_max,full_waveform_mean,full_waveform_median,full_waveform_std,full_waveform_skew,full_waveform_kurtosis,full_waveform_duration,swt_d_1_low_power_ratio,swt_d_1_med_power_ratio,swt_d_1_high_power_ratio,swt_a_1_low_power_ratio,swt_a_1_med_power_ratio,swt_a_1_high_power_ratio,swt_d_2_low_power_ratio,swt_d_2_med_power_ratio,swt_d_2_high_power_ratio,swt_a_2_low_power_ratio,swt_a_2_med_power_ratio,swt_a_2_high_power_ratio,swt_d_3_low_power_ratio,swt_d_3_med_power_ratio,swt_d_3_high_power_ratio,swt_a_3_low_power_ratio,swt_a_3_med_power_ratio,swt_a_3_high_power_ratio,swt_d_4_low_power_ratio,swt_d_4_med_power_ratio,swt_d_4_high_power_ratio,swt_a_4_low_power_ratio,swt_a_4_med_power_ratio,swt_a_4_high_power_ratio,swt_d_1_energy_entropy,swt_d_1_higuchi_fractal,swt_a_1_energy_entropy,swt_a_1_higuchi_fractal,swt_d_2_energy_entropy,swt_d_2_higuchi_fractal,swt_a_2_energy_entropy,swt_a_2_higuchi_fractal,swt_d_3_energy_entropy,swt_d_3_higuchi_fractal,swt_a_3_energy_entropy,swt_a_3_higuchi_fractal,swt_d_4_energy_entropy,swt_d_4_higuchi_fractal,swt_a_4_energy_entropy,swt_a_4_higuchi_fractal
73,a0075,1,-1.3852690238825787,1.8874948763496882,0.056556939779383315,0.05960659239907161,0.4620529988724395,-0.037955825697881335,-0.40858598670849844,11.996666666666666,0.5123482768895241,0.11062208936132689,1.3471956525944015,0.27955196225332796,0.6777456107434169,0.8416443152891212,0.7474730893476361,0.09571574813211106,0.15351163207123417,0.2668118319436238,0.13863755492038535,0.9236857072836755,0.8116571024905892,0.21665787062089772,0.09535457157467243,0.27078352465297256,0.07968298548831879,0.15607813504480786,0.8272505870009144,0.2683777504892952,0.10414575286206683,0.2728775089412024,0.07810025027170102,0.1173179046308602,-2042.8191145243081,1.1917916452126547,-2969.123553457446,1.0631442621705687,-2578.8351519500616,1.5848603282349472,-2519.634801922064,1.1730559350351617,-5529.734339376012,1.9418087225926466,-2267.9295156151015,1.434177744117596,-12426.38824861123,2.028554940246569,-3148.988901177353,1.5064505842664324
74,a0076,1,-1.3838242779023804,1.9838599739235319,0.049082428413370204,0.049313534261221856,0.3944935452590329,0.1374855649521376,0.8234282639597499,11.996666666666666,0.4531558548444539,0.11959168541098988,1.2049688033525257,0.22853808143452045,0.7881199378921385,0.793871788542437,0.671048014833823,0.08648375197736691,0.15087482856290094,0.2074094543927229,0.15762509961697835,0.8577223049677729,0.7296020413357696,0.23010171797516618,0.13096343611458652,0.2063556255109495,0.08314603522247511,0.15259138973357597,0.7450142010157483,0.28879972248777747,0.13777170843922612,0.2060970262593187,0.08054060984185722,0.11125667894372869,-2916.5460823683143,1.1816480272025305,-3296.955071479825,1.0589281745683734,-3352.8921827984755,1.6235889775482846,-3061.2077867581993,1.1567668840170777,-6033.422522579118,1.975664927712324,-3088.024062453488,1.4583768989308712,-13107.673544632977,2.0502902524606674,-3889.7327586842075,1.5439815373146462
75,a0077,1,-2.7802181256592666,2.5387618158791825,0.05232490559732968,0.06485206623550918,0.49006929254831827,-0.07998708567576585,1.423405252714077,11.996666666666666,0.7029458970253317,0.13836684002799784,1.3083707110251612,0.22623065112898674,0.787674477514058,0.9632660517441912,0.9275635682847123,0.1022133228201705,0.1146138504888926,0.3252364093121078,0.1882409022046011,1.0226812725830683,0.9800004139044636,0.27405581440403337,0.13362162328068602,0.3260174136731202,0.09766521075853296,0.11610457714175614,0.9923582497946672,0.33547121796915697,0.1346327100555853,0.3240152279932827,0.09261566031763796,0.11643136170078854,-2212.6217833516985,1.1796266439042122,-2950.998260862016,1.0631042159399648,-2395.2513072926213,1.6594477261539786,-2572.1496432330305,1.157205041443502,-4857.201612833858,2.0004461168146377,-2389.651030853705,1.4942207685890618,-11876.116501585704,2.0728271152028253,-3207.7762565180565,1.5930965642878727
76,a0078,1,-1.559119530764572,2.4135131840195614,0.06083883898508034,0.05452716666103338,0.47227031226612215,0.10786838488856747,-0.2154794085301357,11.996666666666666,0.6397883787160289,0.15634264420152216,1.3532576529468217,0.2066099622945515,0.5507408565286762,0.8893182567462736,0.8538020210614053,0.11295706479977584,0.12805047059595184,0.26255581993540716,0.14791593520635696,0.9496254607523246,0.9089915361180525,0.1808416292338179,0.10332772229662196,0.2668891960212588,0.0791452307995376,0.12809983579615536,0.9222815290148435,0.2313221647634531,0.1315207296669138,0.2690541684394952,0.07764556832340475,0.0947665103897098,-1973.1501588369392,1.1967921959245527,-3294.939500560986,1.0751084157238135,-2366.087095491069,1.5853628498456258,-2610.179542407026,1.182655216978813,-5287.240408479719,1.9605407159673205,-2243.2963114526033,1.444133496261925,-12188.13300707486,2.0418516740516073,-3089.7247706008206,1.520303442509284
77,a0079,1,-1.1182707815655575,1.3479989088698519,0.06071741994877603,0.03463978007312434,0.44111350997216436,0.10839126824595267,-0.427820266704408,11.996666666666666,0.5261924422457663,0.12984409475173056,1.3960374453045046,0.24787546296931465,0.7050932857239463,1.0470120320656466,0.7613824058303831,0.08797067124930776,0.17456839910994912,0.24072327494544463,0.14510073346499647,1.1088638642814201,0.8212996628786928,0.22276052169034036,0.14438045026751362,0.24309004509674592,0.08274595024522365,0.17160959955559538,0.8358921768266607,0.2903754575678286,0.17265317028174337,0.24370170621431098,0.080556903684716,0.12303400530850135,-1980.2689869914611,1.1771065904485851,-2752.4638474484336,1.0592637018713282,-3170.0911997625362,1.5453025584540712,-2243.2956916701396,1.1567313947145796,-6337.617071989353,1.9416833063014638,-2514.5794433613723,1.377347025361302,-13302.483843085949,2.0289482941415247,-3431.7497775046795,1.4430676411390244
78,a0080,-1,-2.0367122453941606,2.506274547932165,0.09600567106459873,0.09358142160766744,0.43483862244476157,0.02841987046125578,0.9615367490029283,11.996666666666666,0.5508450887143513,0.13190366318237415,1.1991424398724426,0.2512494234255384,0.6545291555385575,0.7893364047793201,0.7466996946814369,0.09055950323483565,0.12975971695827965,0.2850336500069671,0.13918152355744778,0.868174982724707,0.8036041652419147,0.21062189183210114,0.09665150717800894,0.2857805289008687,0.08412672208626447,0.130518556229722,0.8198364896574756,0.26390823609246367,0.11912691214201833,0.2855347176539804,0.08171597517097845,0.1085850511712288,-2424.0310206559807,1.1836661864807045,-2993.231097535664,1.0623470409356157,-2724.9326445597007,1.6450529039164634,-2661.7105119670655,1.1643386934940387,-5209.073771627385,1.9912322836928003,-2623.076353339875,1.4833747183434387,-12182.538952273308,2.0573077142801277,-3496.7026556634773,1.5762195085580109
79,a0081,-1,-1.5542929853860261,2.812581859847686,0.11926749201393327,0.12768192557648925,0.43311620583956517,0.09413096892931917,1.0873090422805678,11.996666666666666,0.4603035157615454,0.11880011176910797,1.3338329265901674,0.28776506966103693,0.660740290500425,0.8308745764268622,0.6635554507865421,0.1018786010575615,0.12612759281812175,0.2705554783800676,0.12424674038586629,0.9154062597977103,0.7190154314636814,0.1972267672293349,0.1417575555577786,0.26982190150508645,0.09008249575827468,0.1316116572190096,0.7317294497334379,0.2543817669743089,0.14172868083352813,0.2695723137587883,0.08836914911105784,0.1210617911549539,-2579.176721774217,1.1995958072452737,-2627.258005403053,1.0595664903232105,-2661.6685553169527,1.6312544793841128,-2631.792243318513,1.173999919187073,-5266.515570289197,1.9947062520796905,-2610.18041468823,1.488110826193591,-12194.179851864725,2.0708318745514047,-3397.3441636214084,1.5843056302294058
80,a0082,1,-1.3342024325563195,1.8554686974677181,0.06514820648719861,0.05931633940665412,0.4515063818469902,0.06008888548286574,-0.31116291365634385,11.996666666666666,0.6882769766420569,0.12029552014929426,1.3916086737134545,0.2745773484073593,0.811385188220179,0.9920915484422664,0.877308349393355,0.11152938408728312,0.14471585008358503,0.3666721083223294,0.16364732029792847,1.062212379280087,0.9247850821668931,0.23778588578994675,0.11087628800128613,0.36635642656272516,0.07651735537400926,0.1419599910912148,0.936597007751512,0.2881944398993034,0.11713138969373542,0.36454096994882645,0.07370572922229787,0.11266157156118298,-2150.732761137019,1.1870939093212869,-3121.7710552316003,1.0686048673283495,-2554.6922475364418,1.6109440167746911,-2601.4705161452334,1.1645605931721252,-5592.69871133527,1.9387142647751316,-2408.9197677828474,1.451866739273986,-12657.87826453227,2.0159519912059194,-3210.4379500564573,1.5238231317291413
81,a0083,1,-1.1852570806662959,1.4484496412901724,0.06330432269936301,0.06572417748188378,0.4332029699700428,-0.008245377086078899,-0.36678452266621075,11.996666666666666,0.7392781357800134,0.13880781529072986,1.2037288387601937,0.20519425066850666,0.7948532609168146,0.7542258834440396,0.9742590472064069,0.11837904195890016,0.1419755635141115,0.3099944592841898,0.18639819187259776,0.8229384366595566,1.031326368914961,0.16016604390063818,0.12931629386674065,0.3173070249331158,0.09893969008069471,0.14091740169072195,1.0461516944822826,0.1887240689233539,0.14241684939285318,0.31987483957002627,0.096253422443287,0.10993723761809628,-2362.381523519028,1.1836355053718823,-3113.817395431373,1.061587087012818,-2790.4883266661523,1.6022597621827166,-2642.8955273125007,1.1641818451875012,-5754.242262057822,1.9680743733187132,-2533.809181024664,1.4471856561880168,-12648.605139258148,2.0469505619764083,-3319.4920626555245,1.528135042517668
82,a0084,1,-1.3521710040765584,1.3869400249356765,0.05745183757962705,0.06306923533463142,0.40437394832415263,-0.05376361720267832,-0.014333677064509942,11.996666666666666,0.5711682674746535,0.16987395093474403,1.395017129077619,0.23652980089102468,0.5269854032789432,1.0849701259529476,0.7815131907516654,0.12322735847278798,0.17129425648255064,0.26590507876099634,0.1723509461937261,1.121713522911171,0.8391635675237696,0.31701414734106786,0.12148379056158287,0.2630387200112007,0.09270693659637018,0.1710574286571284,0.8531369113058056,0.3865479260490251,0.1520727941594941,0.2609320594397104,0.08821462032067522,0.11520143020312273,-2680.7653444044827,1.180948843138063,-3865.1220952634267,1.0833788789888985,-2875.3001598777755,1.6512689305694368,-3290.8832163882926,1.1692519999202493,-5516.586045544847,1.964825755460387,-2963.430948051365,1.5076854780572515,-12614.759632393709,2.0446474136279957,-3755.92110859084,1.5927814429389628
83,a0085,-1,-1.275864226552264,1.2379647996596834,0.10686863168113242,0.11395555011893588,0.4336019165299723,-0.06670910512758318,-0.46848451046103623,11.996666666666666,0.47870514634217604,0.14017290600900079,1.3181321685932395,0.26928978177167434,0.5235289164781103,0.9181454289060775,0.634886356915906,0.13267864331662288,0.14246837253039205,0.3014300258291316,0.15427131558708804,0.9781883029211387,0.6751678143397428,0.23932725876078714,0.1026591663423753,0.29738203104567523,0.07769736233397724,0.1384362921859757,0.6849632495986511,0.2961728274828774,0.132456873359652,0.2943793484043225,0.07583880733746542,0.10842811724912826,-2297.3051190371352,1.1783017775765614,-2899.932450345568,1.0740858746779534,-2519.66725582271,1.6507849865822029,-2506.032422194322,1.163603076907822,-5138.839044101621,1.9674386645616193,-2473.8949789364915,1.4924410866529383,-12126.28761261122,2.0430650566143402,-3271.8468054553277,1.577129398156625
84,a0086,-1,-2.5736566352731223,2.4773361608233144,0.043564254783580655,0.04227529377084441,0.4876996460593671,0.0042160170319349355,0.8789361693132816,11.996666666666666,0.4904424575231538,0.16440110678399988,1.2261781793092514,0.23021122778707184,0.6834368611320795,0.8709068767642902,0.7088692343740115,0.10077480139142196,0.1301530815497822,0.2060020235507719,0.15703935140601247,0.9096500127410245,0.7600765528287354,0.15399672445642967,0.10661663055341178,0.20582042429851427,0.09155993576511702,0.13030968957661238,0.7712533978313172,0.1964032551197122,0.11537612683333268,0.20582603936824564,0.08826812339952309,0.11618370180675676,-2001.3116746133705,1.184224116985868,-2526.2167162480005,1.0568217386317498,-2731.6295900111973,1.5749207750388494,-2272.9759047043212,1.1608600466542995,-5708.66081374989,1.9548101142091854,-2289.2564589131034,1.4168361228998934,-12652.188956409138,2.046497782535267,-3122.3898194400217,1.4950269969932277
85,a0087,1,-1.4358487653108272,1.8391027115398082,0.06973035325737782,0.06657722174222878,0.45865538382593773,-0.02237916976951922,-0.3872034299042695,11.996666666666666,0.6377895925034128,0.1178739408944984,1.2603018865644888,0.2367037921292983,0.7587014926883592,0.9172588795445569,0.8617267127050904,0.09502101269710633,0.13342877179352375,0.25415710639297395,0.14543514832750534,0.9617252190179223,0.915742761503408,0.21218737317937572,0.11012527574864599,0.25754760939841687,0.0685774248311777,0.1324937757509647,0.9286660042862909,0.26205059271771347,0.12185701434723147,0.2595549012991878,0.06540621165352183,0.10108097750714169,-2070.2050411949667,1.1894636900990818,-3009.7833381171813,1.0679197404361622,-2387.8344116072685,1.6227848641320903,-2511.8239562862545,1.17151954559718,-5150.891499190062,1.9724996681466287,-2338.052864055886,1.4723744287648404,-12185.536432469382,2.050765602369983,-3194.0684557285867,1.553903054731681
86,a0088,-1,-1.3414750166373413,1.648760521557235,0.06705432100331522,0.07513955139193686,0.464988708077342,-0.039244210502333995,-0.47678690574084914,11.996666666666666,0.4820815471923722,0.13623037684784026,1.3552257564330707,0.27673695432589257,0.6792651826718109,0.9502056625355582,0.656776813248454,0.10017268991173453,0.13568090475058867,0.30955105357068147,0.13225506341338852,1.0151170621116836,0.7026349464142968,0.22660842071746523,0.1249361052444436,0.313281565277734,0.06964346969040372,0.13083574424044506,0.7144874469344763,0.2868999349991292,0.13758283809549202,0.31479669573033725,0.06759817221027282,0.11538109193766882,-2076.7461751193127,1.1894505546895817,-2977.7920527576653,1.0672833875206134,-2411.780703979046,1.6405569198806729,-2458.2781937296463,1.1725303047524447,-4931.33855012395,1.9941168759104035,-2293.739934047488,1.4854811248076851,-11865.298648711094,2.065917502258963,-3072.896505947062,1.578281078916758
87,a0089,1,-1.478739950477835,1.462260045930703,0.05866456576562676,0.05762151234650104,0.4356544358901079,0.06519441330647528,-0.38749812652212245,11.996666666666666,0.6043678259875475,0.1048430492394144,1.3812724195171848,0.21562959832139852,0.7044802089608624,0.9706890836323655,0.8262546864098315,0.09561321565760847,0.1341386835120043,0.2502927505024439,0.1287059537587025,1.0482034388508887,0.8803109697087488,0.26711811833554655,0.12205419334594804,0.2575693050670477,0.06979416935694004,0.13181742277830796,0.892919943215377,0.3308281852414235,0.1389287829117038,0.2599164065702647,0.06874341752398942,0.10112984227172013,-2600.91669546194,1.2032326916410951,-3458.656215434714,1.0698620755050945,-2451.2787036035015,1.6210766576163198,-2931.668819724825,1.181399657144377,-5346.853920809321,1.9571038407506358,-2538.0096430671783,1.4930544507120496,-12265.500175641664,2.0436468515233828,-3311.7181543512042,1.5733999602696616
88,a0090,1,-1.2560742045094218,1.5784338371410145,0.06495546916498847,0.06504329983929799,0.4199272342639608,0.03444484294038512,-0.18014060152675926,11.996666666666666,0.6067125086003523,0.12211663159682859,1.284639620106066,0.2505926681057652,0.685965720969698,0.8384889271402769,0.8697293122401086,0.09307512307687547,0.1369156922657042,0.25546411398144697,0.13925777032249967,0.8969731148569691,0.9343649796363874,0.22616183454128297,0.11251813256927509,0.256012449963758,0.07016116888435715,0.13492925947731038,0.9488527352274757,0.279515349110952,0.13426327772679447,0.25531234983417034,0.06851109816338546,0.10096055051500426,-2533.4318816097984,1.1893068152754194,-3476.6209743587106,1.0705690549738323,-2631.7785104481904,1.6327348208789316,-3014.553360483297,1.1737110135617137,-5232.549752109811,1.9774579116768107,-2772.1717206920143,1.4893373016446805,-12195.831113715687,2.0565251511937737,-3481.6808332067203,1.58293148360469
89,a0091,-1,-1.2224578938233557,3.206150021887435,0.1107002551412442,0.10877958170381785,0.46812650666862526,0.2732852255771999,0.960805882835079,11.996666666666666,0.5642300419718821,0.1324685161320324,1.3613072939403477,0.22934736720813304,0.5528631165626311,1.0137785931259495,0.7703754362097336,0.0960310497800987,0.14236498137621167,0.25695048907383394,0.12417179448764426,1.073641616553018,0.8230322598849775,0.2376894582783573,0.12370757320892857,0.25388663159778385,0.072506674259946,0.146744824154069,0.8359866005803935,0.29516071499549595,0.11198260047655569,0.25204578179591786,0.06967003463105144,0.13479931949772367,-2220.1739401796062,1.1969891990484418,-3051.3748579847284,1.0718683034390335,-2239.1372782135445,1.630530297278088,-2395.3814717711666,1.1770878432028256,-5050.748819527355,1.956167877940686,-2297.123050317605,1.4843521851067014,-12172.713357602825,2.0297864797092955,-3062.3919133883805,1.5601717793727312
90,a0092,1,-1.4363877179298399,2.3893601331535526,0.07169980670830224,0.051421440039433296,0.5135963161009108,0.13803814202351045,-0.16577677226354837,11.996666666666666,0.5671943395855032,0.11232351425810914,1.254796430547249,0.2511210019128555,0.8480738398305786,0.8701305329155178,0.7717930964093935,0.08822759940474155,0.16850396557030703,0.25258519145791597,0.11487067159490878,0.9218904677207235,0.8190236597041468,0.2037701906691938,0.10853583790116984,0.24923337935297554,0.08318806795444246,0.1664373765324938,0.8301986731696761,0.26246224660464595,0.1108050599637654,0.24615478361469614,0.08145400084277488,0.13006266964459257,-1730.4242824841263,1.1892247215753273,-2419.127239415253,1.0610707840948275,-2634.900357225647,1.5674997749949329,-1875.560676259719,1.1685962175449383,-5755.885382447231,1.939885893053145,-1924.9132747565363,1.411795994998342,-12696.82959018324,2.0283987890085813,-2843.971960934174,1.4779871184618052
91,a0093,-1,-2.708327946043283,1.5740475141111774,0.06135157160631006,0.05658168071474229,0.4756752310447805,-0.27520325210366886,0.9486866384411301,11.996666666666666,0.6296828168643448,0.12437777805597336,1.329223355810384,0.2672654380269508,0.8056170557817158,0.9603220481754136,0.8831027065725824,0.09857937704908978,0.13794529952847776,0.2928853587986738,0.14729104545305505,1.002559575142069,0.940948097098336,0.2524936383268575,0.14009405744049036,0.2856413029304863,0.0742347057363549,0.13312075792180855,0.9538509746137432,0.308686180557263,0.16097546092240186,0.2800541676769424,0.07165244550087896,0.10655290648225316,-2137.34738186398,1.184340208068224,-3111.077550241576,1.0697801563208997,-2576.333613890107,1.6188186213598494,-2611.492173819256,1.1686127544253617,-5296.943301716601,1.966562489985886,-2384.6594741107874,1.467464993924022,-12250.47160027573,2.047124917303615,-3218.410789112796,1.5493112989781355
92,a0094,-1,-1.5862199554121066,2.57633934029563,0.051557912911010834,0.06158977494409554,0.4602014916967585,0.015340452252706053,0.22237022612706436,11.996666666666666,0.5035608898143125,0.14894224018467186,1.3307939236261384,0.2558240541798079,0.6136715079638361,0.896740785967301,0.7229239453733302,0.11832838855087092,0.1172749552482519,0.2789755994975194,0.14232371905760668,0.9560052565571232,0.7782627907914863,0.1757635509653104,0.12035402422375693,0.2794537920263412,0.07610875025067318,0.1128603340882788,0.7904855546926902,0.22423624007520995,0.12187736545483506,0.27907809699497943,0.07325471623894754,0.10955875931855592,-2055.79873601674,1.1938372297956363,-3358.1269952537123,1.0725921652271435,-2438.024604423281,1.6002199683871614,-2753.5333500344054,1.1762701290038513,-5385.456944049997,1.9658364158362611,-2311.5620014555298,1.461595659283185,-12359.69490590226,2.046478937002907,-3219.93145255717,1.5400725358400857
93,a0095,1,-1.6338810139542235,1.6040369275244242,0.05115051189942918,0.04818987805714361,0.3839172993403454,-0.018239916088743254,1.087107800742161,11.996666666666666,0.5789624121091012,0.17507258803189452,1.266288461581874,0.22282338312865274,0.6099150884408189,0.9075532981631035,0.7821261152578096,0.09175502921150565,0.1604816562551373,0.20946546432873933,0.16900826398387309,0.9486379712049512,0.8296791034507851,0.23928181793611858,0.0969110290327927,0.21048310300321468,0.10943559246465251,0.1608991785704731,0.840092813907467,0.306579069949978,0.10874311520354765,0.20979737712167953,0.10789394229018308,0.11616193605710727,-3040.224690005695,1.1729859243297043,-3554.1829695267443,1.059345958429575,-3563.5293851416372,1.5916850944144139,-3175.068181386604,1.1573191253605235,-6276.508313319213,1.9595740473014605,-3285.3354883744228,1.4253208911208024,-13277.341379335228,2.03680285505337,-4099.347415923829,1.5015635380149204
94,a0096,1,-3.1863136370009593,1.5534425734986104,0.05321335978408684,0.043456775745143894,0.47909914045805096,-0.16584895861423718,0.8937680012760159,11.996666666666666,0.6283895074199156,0.13471055289238149,1.3596663871930008,0.2862786700080486,0.7204350326897094,0.8546476026757325,0.8961596582889918,0.0908429657948057,0.1461651044395836,0.2668836345928248,0.16920666383958718,0.9346542280241735,0.959747056148826,0.255903870841617,0.10440991526963278,0.26871482150140136,0.09051388169212227,0.15420600970135415,0.9745321576760815,0.31860544348659575,0.12328773939037019,0.27048532831292627,0.08883815206486526,0.11529780003871823,-1969.8297819635595,1.1829147092995305,-2966.6139426079835,1.0680224671656329,-2401.073305856722,1.6157495918301346,-2466.6399835664924,1.165032418847143,-5404.105120947337,1.954804616267758,-2283.2724884167465,1.4533777242349475,-12383.048658234544,2.0371558770467444,-3044.5275939154717,1.5265980644520931
95,a0097,1,-1.5364363307242725,1.4531355634624359,0.06264181070948528,0.051919628401066543,0.4258205706194519,-0.001375429133935244,-0.23699954848807891,11.996666666666666,0.5753180923610177,0.10682506237198429,1.2903921004721626,0.2626114617566319,0.6255431477745248,0.9476695225511458,0.7471520068485126,0.11914000948656035,0.13036134873264188,0.29725341288908125,0.11599597794270591,1.0009442771940984,0.7866525620557528,0.19871412855840803,0.10403082770508598,0.2985496089172006,0.07500361374739273,0.13585849530051072,0.7958512163890255,0.2556880721993679,0.13158797176007758,0.2993979136455978,0.07645941812214002,0.10155866562213649,-2473.4837372390334,1.196562150822288,-3468.827241042927,1.0666030062281697,-2562.7871930769616,1.6171442022064597,-2984.8064543411806,1.1796677752275921,-5304.819932311714,1.9631806672779932,-2766.3084790610164,1.4788632949146159,-12291.72611383727,2.048514309838843,-3527.5104615537875,1.5681812513219962
96,a0098,1,-3.979460771728288,1.7642490675170224,0.06419478607646004,0.06403631798853968,0.47668578568201014,-0.440317885665902,3.0320352196900426,11.996666666666666,0.4176636736707102,0.11607993365935002,1.3385688159505307,0.24990830829886682,0.6299753908284401,0.9148840852055184,0.6154767420138736,0.11644969548456224,0.115936998453178,0.2895619052523359,0.1341053616609552,0.9709850653176573,0.670591326562149,0.20827089281168046,0.10839597090574,0.2963788989719566,0.06802624754620863,0.11622356693718126,0.684107726633436,0.2605182827139691,0.11664857973645341,0.2988474231844817,0.07301743902789856,0.09936527032797332,-2282.904539624942,1.2006257578803068,-3043.087244013592,1.0653565529849358,-2291.282212545014,1.6654618741770504,-2486.4188469682476,1.172427240843442,-4887.027578624107,1.9815609201511732,-2408.9694850924934,1.5118430842932342,-11975.051002254808,2.0577604454085527,-3213.708364875395,1.6055530909044105
97,a0099,1,-1.4948163766254605,1.563550953176298,0.05225591221457658,0.05975266190533461,0.5113009199221367,-0.04314055452971153,-0.5004662830775355,11.996666666666666,0.5664310064809998,0.14361606226236784,1.317523138249633,0.20973334681523984,0.5977474882246602,0.8547614076534444,0.756262599382324,0.1013780781410921,0.12026309124721629,0.2408511009069542,0.1425455466101975,0.925561710015835,0.8048023520279688,0.19310649091164153,0.13732324214828626,0.23989537013825069,0.06923985483699674,0.12220365916991366,0.8167180659472445,0.23301045917097113,0.1585575892063146,0.23903196221558737,0.06636501921207821,0.10454106765491149,-1962.9838118608945,1.1889267267220318,-3061.823504694382,1.0700843925720005,-1998.8949126273633,1.6380608799780094,-2371.7998599769617,1.1713794601469356,-4833.547183542026,1.97830341496579,-1964.3314861290633,1.4916799267522791,-11808.276758270957,2.0571033516636565,-2760.9107295949707,1.5770743582092601
98,a0100,1,-1.3838240947644782,1.4811681033704902,0.05708260447955876,0.0358969986970466,0.44358319827718,0.1589350303410423,-0.4134012769205797,11.996666666666666,0.637149951584566,0.13459104476594164,1.4208914272930926,0.2193336019575609,0.6520026101297661,1.0485654576487926,0.8927659563280318,0.09778003253727391,0.16789579028163706,0.2629212334381197,0.15820822622500003,1.1074777494697292,0.9530992995813924,0.28922794573874216,0.11058795166277896,0.25977595322991476,0.08495092048219796,0.17828882187470774,0.9673789983735928,0.3603619048061608,0.1307211001493584,0.25661997972290757,0.08081187824410113,0.12635089811785183,-1989.8203973626019,1.181690724215349,-2946.376653463638,1.062442700557499,-3016.2945451088935,1.5568181279951627,-2498.9756991117756,1.1633536212313804,-6261.382535159017,1.918170977703526,-2407.088736576653,1.3914361560857642,-13223.074373657291,2.003289048361048,-3319.7935390235434,1.456960318421692
99,a0101,1,-1.5142029034016726,1.7835753538870742,0.06485090348220027,0.10717673491796637,0.514823360306197,-0.2821184914404727,0.12460209146988577,11.996666666666666,0.7023306983552083,0.2975607492214773,1.2665551205493664,0.2586004618487547,0.29041023279370715,0.7836413497026641,0.950006924738348,0.16089931290066664,0.14129070330514426,0.2814755184210481,0.2960611617222463,0.869020719531309,1.0100806977556782,0.27097680787465417,0.11298899479035768,0.28725012296188107,0.22057048055511577,0.13871046757051594,1.0235051714015757,0.28270184789919894,0.1461967532581303,0.28809212228114595,0.21445555424001633,0.11665327790592525,-1249.0859908237744,1.1449000058025731,-3559.204579530963,1.0967418100280966,-2640.7655015441774,1.5680222951993266,-1950.98261417087,1.1431371580875966,-5784.533102755357,1.9102947448721703,-2125.5453689492606,1.3603162425861446,-12929.768167096798,2.0025321602235255,-3022.476574389819,1.4236463443880487
100,a0102,-1,-1.9632376953039066,1.2561458485296455,0.05851696874998168,0.06796687569687511,0.43282035992514023,-0.089845844513448,-0.1581821914562478,11.996666666666666,0.5720614421539464,0.13776150518897254,1.2431119889267082,0.21652391839490714,0.5441221975848128,0.7873778139040308,0.8072646840340081,0.09113948445289263,0.11900892314031399,0.23683409556697566,0.1398982185225377,0.8413594341539968,0.863675103486014,0.20389323361439984,0.10917791436338359,0.23576425156034425,0.07828772303388887,0.11540706900869196,0.8757090425596838,0.2349060063312711,0.12657750213325475,0.23690040739418483,0.07577761130840936,0.09446004016990868,-2286.0757533691008,1.1830190331174149,-3395.8154320803037,1.069640511054157,-2681.277281809458,1.653884949322945,-2848.084731414837,1.168580625865567,-5176.664432066351,1.9835982718563765,-2577.286774333681,1.4908436428632226,-12296.874464601035,2.060162058625493,-3415.5714695056267,1.584132731079725
101,a0103,1,-1.8149891426259666,2.0409181622919834,0.06219496756753344,0.062210396421285716,0.4715245552268985,-0.007578108729879191,-0.155629593310044,11.996666666666666,0.5979165024491083,0.1177050860366985,1.2126298621511773,0.22507144647411387,0.6362685384153954,0.9155414725642681,0.7944972914386889,0.10543000284400113,0.12365721474611119,0.26284014390368693,0.122344236564234,0.9580420381258629,0.8479610901294405,0.2271687612608353,0.12036675964364313,0.26867189077257025,0.08970832372837292,0.12610579758374513,0.8614024557963423,0.25840551388882704,0.1308289001370537,0.2704182039339469,0.08624278410973887,0.11192799630896322,-2237.2923951481953,1.2013595962888044,-3236.8391223725807,1.0727615693007817,-2229.3263025491688,1.630107173963163,-2683.707706318853,1.1842405042895583,-4968.144804567004,1.9741375525077607,-2279.185083851242,1.4957371813003497,-12079.802863352814,2.0476188565382456,-3080.5225572912054,1.5802167344485012
102,a0104,1,-1.9242374666727138,2.5000809448887282,0.055765192687753325,0.048760385049498214,0.45203017635013676,0.1361529455550648,0.5534334900699385,11.996666666666666,0.5866198670208504,0.12325937492344795,1.2952502378825677,0.251335814583964,0.6428414963279584,0.9133381702383884,0.8051326464273888,0.10690242972025764,0.1425590851385666,0.2386292899556879,0.126992104352022,0.9887990497245162,0.8602041277593726,0.21702178056622076,0.12091405019993108,0.23586591969603318,0.07510373296622284,0.1388892224639941,0.8729184553543081,0.27481955412776204,0.11439434571843046,0.23418417774528924,0.07457918068656597,0.10822666077733593,-2528.2754105996437,1.2000700916712206,-3220.983976927446,1.0687833040119665,-2606.3600697225065,1.627827738415278,-2876.372058386384,1.174454183022693,-5286.630640097348,1.9742978711977113,-2585.050554045507,1.487768744005042,-12317.674720510375,2.0550129094139935,-3316.4260171593155,1.5729573350246966
